"DT_NOTIFIC_epiyearweek","UF","epiyear","epiweek","SRAG","Tipo","Situation","mean","50%","2.5%","97.5%","L0","L1","L2","L3","Run date"
"2011W21","22",2011,21,0.0316656111462951,"Estado","stable",0.0316656111462951,0.0316656111462951,0.0316656111462951,0.0316656111462951,1,0,0,0,2017-08-08
"2011W21","23",2011,21,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W21","24",2011,21,0.030284116495728,"Estado","stable",0.030284116495728,0.030284116495728,0.030284116495728,0.030284116495728,1,0,0,0,2017-08-08
"2011W21","25",2011,21,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W21","26",2011,21,0.0110344754530369,"Estado","stable",0.0110344754530369,0.0110344754530369,0.0110344754530369,0.0110344754530369,1,0,0,0,2017-08-08
"2011W21","27",2011,21,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W21","28",2011,21,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W21","29",2011,21,0.00672702829152653,"Estado","stable",0.00672702829152653,0.00672702829152653,0.00672702829152653,0.00672702829152653,1,0,0,0,2017-08-08
"2011W21","31",2011,21,0.0394195763036116,"Estado","stable",0.0394195763036116,0.0394195763036116,0.0394195763036116,0.0394195763036116,1,0,0,0,2017-08-08
"2011W21","32",2011,21,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W21","33",2011,21,0.00618219102413867,"Estado","stable",0.00618219102413867,0.00618219102413867,0.00618219102413867,0.00618219102413867,1,0,0,0,2017-08-08
"2011W21","35",2011,21,0.0233164377761919,"Estado","stable",0.0233164377761919,0.0233164377761919,0.0233164377761919,0.0233164377761919,1,0,0,0,2017-08-08
"2011W21","41",2011,21,0.175593907113226,"Estado","stable",0.175593907113226,0.175593907113226,0.175593907113226,0.175593907113226,1,0,0,0,2017-08-08
"2011W21","42",2011,21,0.0775649688056965,"Estado","stable",0.0775649688056965,0.0775649688056965,0.0775649688056965,0.0775649688056965,1,0,0,0,2017-08-08
"2011W21","43",2011,21,0.0903353709680727,"Estado","stable",0.0903353709680727,0.0903353709680727,0.0903353709680727,0.0903353709680727,1,0,0,0,2017-08-08
"2011W21","50",2011,21,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W21","51",2011,21,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W21","52",2011,21,0.0639952694696808,"Estado","stable",0.0639952694696808,0.0639952694696808,0.0639952694696808,0.0639952694696808,1,0,0,0,2017-08-08
"2011W21","53",2011,21,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W21","BR",2011,21,0.0314087824771497,"País","stable",0.0314087824771497,0.0314087824771497,0.0314087824771497,0.0314087824771497,1,0,0,0,2017-08-08
"2011W21","RegC",2011,21,0.019381339878541,"Regional","stable",0.019381339878541,0.019381339878541,0.019381339878541,0.019381339878541,1,0,0,0,2017-08-08
"2011W21","RegL",2011,21,0.00614930720828863,"Regional","stable",0.00614930720828863,0.00614930720828863,0.00614930720828863,0.00614930720828863,1,0,0,0,2017-08-08
"2011W21","RegN",2011,21,0.00665253844901122,"Regional","stable",0.00665253844901122,0.00665253844901122,0.00665253844901122,0.00665253844901122,1,0,0,0,2017-08-08
"2011W21","RegS",2011,21,0.0568186946267675,"Regional","stable",0.0568186946267675,0.0568186946267675,0.0568186946267675,0.0568186946267675,1,0,0,0,2017-08-08
"2011W22","11",2011,22,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","12",2011,22,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","13",2011,22,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","14",2011,22,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","15",2011,22,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","16",2011,22,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","17",2011,22,0.0694794254051519,"Estado","stable",0.0694794254051519,0.0694794254051519,0.0694794254051519,0.0694794254051519,1,0,0,0,2017-08-08
"2011W22","21",2011,22,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","22",2011,22,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","23",2011,22,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","24",2011,22,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","25",2011,22,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","26",2011,22,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","27",2011,22,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","28",2011,22,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","29",2011,22,0.0201810848745796,"Estado","stable",0.0201810848745796,0.0201810848745796,0.0201810848745796,0.0201810848745796,1,0,0,0,2017-08-08
"2011W22","31",2011,22,0.044347023341563,"Estado","stable",0.044347023341563,0.044347023341563,0.044347023341563,0.044347023341563,1,0,0,0,2017-08-08
"2011W22","32",2011,22,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","33",2011,22,0.00618219102413867,"Estado","stable",0.00618219102413867,0.00618219102413867,0.00618219102413867,0.00618219102413867,1,0,0,0,2017-08-08
"2011W22","35",2011,22,0.0209847939985728,"Estado","stable",0.0209847939985728,0.0209847939985728,0.0209847939985728,0.0209847939985728,1,0,0,0,2017-08-08
"2011W22","41",2011,22,0.166352122528319,"Estado","stable",0.166352122528319,0.166352122528319,0.166352122528319,0.166352122528319,1,0,0,0,2017-08-08
"2011W22","42",2011,22,0.0310259875222786,"Estado","stable",0.0310259875222786,0.0310259875222786,0.0310259875222786,0.0310259875222786,1,0,0,0,2017-08-08
"2011W22","43",2011,22,0.144536593548916,"Estado","stable",0.144536593548916,0.144536593548916,0.144536593548916,0.144536593548916,1,0,0,0,2017-08-08
"2011W22","50",2011,22,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","51",2011,22,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","52",2011,22,0.0319976347348404,"Estado","stable",0.0319976347348404,0.0319976347348404,0.0319976347348404,0.0319976347348404,1,0,0,0,2017-08-08
"2011W22","53",2011,22,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","BR",2011,22,0.0309021892113892,"País","stable",0.0309021892113892,0.0309021892113892,0.0309021892113892,0.0309021892113892,1,0,0,0,2017-08-08
"2011W22","RegC",2011,22,0.0116288039271246,"Regional","stable",0.0116288039271246,0.0116288039271246,0.0116288039271246,0.0116288039271246,1,0,0,0,2017-08-08
"2011W22","RegL",2011,22,0.00614930720828863,"Regional","stable",0.00614930720828863,0.00614930720828863,0.00614930720828863,0.00614930720828863,1,0,0,0,2017-08-08
"2011W22","RegN",2011,22,0,"Regional","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W22","RegS",2011,22,0.0590040290354893,"Regional","stable",0.0590040290354893,0.0590040290354893,0.0590040290354893,0.0590040290354893,1,0,0,0,2017-08-08
"2011W23","11",2011,23,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W23","12",2011,23,0.133579832651186,"Estado","stable",0.133579832651186,0.133579832651186,0.133579832651186,0.133579832651186,1,0,0,0,2017-08-08
"2011W23","13",2011,23,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W23","14",2011,23,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W23","15",2011,23,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W23","16",2011,23,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W23","17",2011,23,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W23","21",2011,23,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W23","22",2011,23,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W23","23",2011,23,0.0115705520194663,"Estado","stable",0.0115705520194663,0.0115705520194663,0.0115705520194663,0.0115705520194663,1,0,0,0,2017-08-08
"2011W23","24",2011,23,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W23","25",2011,23,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W23","26",2011,23,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W23","27",2011,23,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W23","28",2011,23,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W23","29",2011,23,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W23","31",2011,23,0.0197097881518058,"Estado","stable",0.0197097881518058,0.0197097881518058,0.0197097881518058,0.0197097881518058,1,0,0,0,2017-08-08
"2011W23","32",2011,23,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W23","33",2011,23,0.00618219102413867,"Estado","stable",0.00618219102413867,0.00618219102413867,0.00618219102413867,0.00618219102413867,1,0,0,0,2017-08-08
"2011W23","35",2011,23,0.0349746566642879,"Estado","stable",0.0349746566642879,0.0349746566642879,0.0349746566642879,0.0349746566642879,1,0,0,0,2017-08-08
"2011W23","41",2011,23,0.184835691698133,"Estado","stable",0.184835691698133,0.184835691698133,0.184835691698133,0.184835691698133,1,0,0,0,2017-08-08
"2011W23","42",2011,23,0.0155129937611393,"Estado","stable",0.0155129937611393,0.0155129937611393,0.0155129937611393,0.0155129937611393,1,0,0,0,2017-08-08
"2011W23","43",2011,23,0.325207335485062,"Estado","stable",0.325207335485062,0.325207335485062,0.325207335485062,0.325207335485062,1,0,0,0,2017-08-08
"2011W23","50",2011,23,0.0396777374167016,"Estado","stable",0.0396777374167016,0.0396777374167016,0.0396777374167016,0.0396777374167016,1,0,0,0,2017-08-08
"2011W23","51",2011,23,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W23","52",2011,23,0.0319976347348404,"Estado","stable",0.0319976347348404,0.0319976347348404,0.0319976347348404,0.0319976347348404,1,0,0,0,2017-08-08
"2011W23","53",2011,23,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W23","BR",2011,23,0.0415406477923593,"País","stable",0.0415406477923593,0.0415406477923593,0.0415406477923593,0.0415406477923593,1,0,0,0,2017-08-08
"2011W23","RegC",2011,23,0.0116288039271246,"Regional","stable",0.0116288039271246,0.0116288039271246,0.0116288039271246,0.0116288039271246,1,0,0,0,2017-08-08
"2011W23","RegL",2011,23,0.00307465360414431,"Regional","stable",0.00307465360414431,0.00307465360414431,0.00307465360414431,0.00307465360414431,1,0,0,0,2017-08-08
"2011W23","RegN",2011,23,0.00665253844901122,"Regional","stable",0.00665253844901122,0.00665253844901122,0.00665253844901122,0.00665253844901122,1,0,0,0,2017-08-08
"2011W23","RegS",2011,23,0.0830427075314294,"Regional","stable",0.0830427075314294,0.0830427075314294,0.0830427075314294,0.0830427075314294,1,0,0,0,2017-08-08
"2011W24","11",2011,24,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W24","12",2011,24,0.400739497953557,"Estado","stable",0.400739497953557,0.400739497953557,0.400739497953557,0.400739497953557,1,0,0,0,2017-08-08
"2011W24","13",2011,24,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W24","14",2011,24,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W24","15",2011,24,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W24","16",2011,24,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W24","17",2011,24,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W24","21",2011,24,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W24","22",2011,24,0.0316656111462951,"Estado","stable",0.0316656111462951,0.0316656111462951,0.0316656111462951,0.0316656111462951,1,0,0,0,2017-08-08
"2011W24","23",2011,24,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W24","24",2011,24,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W24","25",2011,24,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W24","26",2011,24,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W24","27",2011,24,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W24","28",2011,24,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W24","29",2011,24,0.0269081131661061,"Estado","stable",0.0269081131661061,0.0269081131661061,0.0269081131661061,0.0269081131661061,1,0,0,0,2017-08-08
"2011W24","31",2011,24,0.0295646822277087,"Estado","stable",0.0295646822277087,0.0295646822277087,0.0295646822277087,0.0295646822277087,1,0,0,0,2017-08-08
"2011W24","32",2011,24,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W24","33",2011,24,0.018546573072416,"Estado","stable",0.018546573072416,0.018546573072416,0.018546573072416,0.018546573072416,1,0,0,0,2017-08-08
"2011W24","35",2011,24,0.0443012317747647,"Estado","stable",0.0443012317747647,0.0443012317747647,0.0443012317747647,0.0443012317747647,1,0,0,0,2017-08-08
"2011W24","41",2011,24,0.147868553358506,"Estado","stable",0.147868553358506,0.147868553358506,0.147868553358506,0.147868553358506,1,0,0,0,2017-08-08
"2011W24","42",2011,24,0.124103950089114,"Estado","stable",0.124103950089114,0.124103950089114,0.124103950089114,0.124103950089114,1,0,0,0,2017-08-08
"2011W24","43",2011,24,0.831085412906269,"Estado","stable",0.831085412906269,0.831085412906269,0.831085412906269,0.831085412906269,0,1,0,0,2017-08-08
"2011W24","50",2011,24,0.0396777374167016,"Estado","stable",0.0396777374167016,0.0396777374167016,0.0396777374167016,0.0396777374167016,1,0,0,0,2017-08-08
"2011W24","51",2011,24,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W24","52",2011,24,0.0159988173674202,"Estado","stable",0.0159988173674202,0.0159988173674202,0.0159988173674202,0.0159988173674202,1,0,0,0,2017-08-08
"2011W24","53",2011,24,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W24","BR",2011,24,0.0780153629271137,"País","stable",0.0780153629271137,0.0780153629271137,0.0780153629271137,0.0780153629271137,1,0,0,0,2017-08-08
"2011W24","RegC",2011,24,0.0116288039271246,"Regional","stable",0.0116288039271246,0.0116288039271246,0.0116288039271246,0.0116288039271246,1,0,0,0,2017-08-08
"2011W24","RegL",2011,24,0.0107612876145051,"Regional","stable",0.0107612876145051,0.0107612876145051,0.0107612876145051,0.0107612876145051,1,0,0,0,2017-08-08
"2011W24","RegN",2011,24,0.0199576153470337,"Regional","stable",0.0199576153470337,0.0199576153470337,0.0199576153470337,0.0199576153470337,1,0,0,0,2017-08-08
"2011W24","RegS",2011,24,0.154066075814889,"Regional","stable",0.154066075814889,0.154066075814889,0.154066075814889,0.154066075814889,1,0,0,0,2017-08-08
"2011W25","11",2011,25,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W25","12",2011,25,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W25","13",2011,25,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W25","14",2011,25,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W25","15",2011,25,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W25","16",2011,25,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W25","17",2011,25,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W25","21",2011,25,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W25","22",2011,25,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W25","23",2011,25,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W25","24",2011,25,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W25","25",2011,25,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W25","26",2011,25,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W25","27",2011,25,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W25","28",2011,25,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W25","29",2011,25,0.00672702829152653,"Estado","stable",0.00672702829152653,0.00672702829152653,0.00672702829152653,0.00672702829152653,1,0,0,0,2017-08-08
"2011W25","31",2011,25,0.0394195763036116,"Estado","stable",0.0394195763036116,0.0394195763036116,0.0394195763036116,0.0394195763036116,1,0,0,0,2017-08-08
"2011W25","32",2011,25,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W25","33",2011,25,0.0123643820482773,"Estado","stable",0.0123643820482773,0.0123643820482773,0.0123643820482773,0.0123643820482773,1,0,0,0,2017-08-08
"2011W25","35",2011,25,0.0489645193300031,"Estado","stable",0.0489645193300031,0.0489645193300031,0.0489645193300031,0.0489645193300031,1,0,0,0,2017-08-08
"2011W25","41",2011,25,0.258769968377386,"Estado","stable",0.258769968377386,0.258769968377386,0.258769968377386,0.258769968377386,1,0,0,0,2017-08-08
"2011W25","42",2011,25,0.155129937611393,"Estado","stable",0.155129937611393,0.155129937611393,0.155129937611393,0.155129937611393,1,0,0,0,2017-08-08
"2011W25","43",2011,25,1.17435982258494,"Estado","stable",1.17435982258494,1.17435982258494,1.17435982258494,1.17435982258494,0,1,0,0,2017-08-08
"2011W25","50",2011,25,0.0396777374167016,"Estado","stable",0.0396777374167016,0.0396777374167016,0.0396777374167016,0.0396777374167016,1,0,0,0,2017-08-08
"2011W25","51",2011,25,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W25","52",2011,25,0.0639952694696808,"Estado","stable",0.0639952694696808,0.0639952694696808,0.0639952694696808,0.0639952694696808,1,0,0,0,2017-08-08
"2011W25","53",2011,25,0.0375312823238169,"Estado","stable",0.0375312823238169,0.0375312823238169,0.0375312823238169,0.0375312823238169,1,0,0,0,2017-08-08
"2011W25","BR",2011,25,0.104358212746659,"País","stable",0.104358212746659,0.104358212746659,0.104358212746659,0.104358212746659,1,0,0,0,2017-08-08
"2011W25","RegC",2011,25,0.0232576078542492,"Regional","stable",0.0232576078542492,0.0232576078542492,0.0232576078542492,0.0232576078542492,1,0,0,0,2017-08-08
"2011W25","RegL",2011,25,0.00461198040621647,"Regional","stable",0.00461198040621647,0.00461198040621647,0.00461198040621647,0.00461198040621647,1,0,0,0,2017-08-08
"2011W25","RegN",2011,25,0,"Regional","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W25","RegS",2011,25,0.2152554392591,"Regional","stable",0.2152554392591,0.2152554392591,0.2152554392591,0.2152554392591,1,0,0,0,2017-08-08
"2011W26","11",2011,26,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W26","12",2011,26,0.133579832651186,"Estado","stable",0.133579832651186,0.133579832651186,0.133579832651186,0.133579832651186,1,0,0,0,2017-08-08
"2011W26","13",2011,26,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W26","14",2011,26,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W26","15",2011,26,0.0257998168986995,"Estado","stable",0.0257998168986995,0.0257998168986995,0.0257998168986995,0.0257998168986995,1,0,0,0,2017-08-08
"2011W26","16",2011,26,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W26","17",2011,26,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W26","21",2011,26,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W26","22",2011,26,0.0316656111462951,"Estado","stable",0.0316656111462951,0.0316656111462951,0.0316656111462951,0.0316656111462951,1,0,0,0,2017-08-08
"2011W26","23",2011,26,0.0115705520194663,"Estado","stable",0.0115705520194663,0.0115705520194663,0.0115705520194663,0.0115705520194663,1,0,0,0,2017-08-08
"2011W26","24",2011,26,0.030284116495728,"Estado","stable",0.030284116495728,0.030284116495728,0.030284116495728,0.030284116495728,1,0,0,0,2017-08-08
"2011W26","25",2011,26,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W26","26",2011,26,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W26","27",2011,26,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W26","28",2011,26,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W26","29",2011,26,0.00672702829152653,"Estado","stable",0.00672702829152653,0.00672702829152653,0.00672702829152653,0.00672702829152653,1,0,0,0,2017-08-08
"2011W26","31",2011,26,0.0837665996451745,"Estado","stable",0.0837665996451745,0.0837665996451745,0.0837665996451745,0.0837665996451745,1,0,0,0,2017-08-08
"2011W26","32",2011,26,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W26","33",2011,26,0.0556397192172481,"Estado","stable",0.0556397192172481,0.0556397192172481,0.0556397192172481,0.0556397192172481,1,0,0,0,2017-08-08
"2011W26","35",2011,26,0.0419695879971455,"Estado","stable",0.0419695879971455,0.0419695879971455,0.0419695879971455,0.0419695879971455,1,0,0,0,2017-08-08
"2011W26","41",2011,26,0.221802830037759,"Estado","stable",0.221802830037759,0.221802830037759,0.221802830037759,0.221802830037759,1,0,0,0,2017-08-08
"2011W26","42",2011,26,0.155129937611393,"Estado","stable",0.155129937611393,0.155129937611393,0.155129937611393,0.155129937611393,1,0,0,0,2017-08-08
"2011W26","43",2011,26,0.984655543551992,"Estado","stable",0.984655543551992,0.984655543551992,0.984655543551992,0.984655543551992,0,1,0,0,2017-08-08
"2011W26","50",2011,26,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W26","51",2011,26,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W26","52",2011,26,0.0319976347348404,"Estado","stable",0.0319976347348404,0.0319976347348404,0.0319976347348404,0.0319976347348404,1,0,0,0,2017-08-08
"2011W26","53",2011,26,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W26","BR",2011,26,0.0992922800890538,"País","stable",0.0992922800890538,0.0992922800890538,0.0992922800890538,0.0992922800890538,1,0,0,0,2017-08-08
"2011W26","RegC",2011,26,0.0116288039271246,"Regional","stable",0.0116288039271246,0.0116288039271246,0.0116288039271246,0.0116288039271246,1,0,0,0,2017-08-08
"2011W26","RegL",2011,26,0.0184479216248659,"Regional","stable",0.0184479216248659,0.0184479216248659,0.0184479216248659,0.0184479216248659,1,0,0,0,2017-08-08
"2011W26","RegN",2011,26,0.0199576153470337,"Regional","stable",0.0199576153470337,0.0199576153470337,0.0199576153470337,0.0199576153470337,1,0,0,0,2017-08-08
"2011W26","RegS",2011,26,0.194494762376243,"Regional","stable",0.194494762376243,0.194494762376243,0.194494762376243,0.194494762376243,1,0,0,0,2017-08-08
"2011W27","11",2011,27,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W27","12",2011,27,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W27","13",2011,27,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W27","14",2011,27,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W27","15",2011,27,0.0128999084493497,"Estado","stable",0.0128999084493497,0.0128999084493497,0.0128999084493497,0.0128999084493497,1,0,0,0,2017-08-08
"2011W27","16",2011,27,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W27","17",2011,27,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W27","21",2011,27,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W27","22",2011,27,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W27","23",2011,27,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W27","24",2011,27,0.030284116495728,"Estado","stable",0.030284116495728,0.030284116495728,0.030284116495728,0.030284116495728,1,0,0,0,2017-08-08
"2011W27","25",2011,27,0.0259599873522942,"Estado","stable",0.0259599873522942,0.0259599873522942,0.0259599873522942,0.0259599873522942,1,0,0,0,2017-08-08
"2011W27","26",2011,27,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W27","27",2011,27,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W27","28",2011,27,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W27","29",2011,27,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W27","31",2011,27,0.0985489407590289,"Estado","stable",0.0985489407590289,0.0985489407590289,0.0985489407590289,0.0985489407590289,1,0,0,0,2017-08-08
"2011W27","32",2011,27,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W27","33",2011,27,0.0123643820482773,"Estado","stable",0.0123643820482773,0.0123643820482773,0.0123643820482773,0.0123643820482773,1,0,0,0,2017-08-08
"2011W27","35",2011,27,0.0443012317747647,"Estado","stable",0.0443012317747647,0.0443012317747647,0.0443012317747647,0.0443012317747647,1,0,0,0,2017-08-08
"2011W27","41",2011,27,0.240286399207572,"Estado","stable",0.240286399207572,0.240286399207572,0.240286399207572,0.240286399207572,1,0,0,0,2017-08-08
"2011W27","42",2011,27,0.0775649688056965,"Estado","stable",0.0775649688056965,0.0775649688056965,0.0775649688056965,0.0775649688056965,1,0,0,0,2017-08-08
"2011W27","43",2011,27,0.785917727422232,"Estado","stable",0.785917727422232,0.785917727422232,0.785917727422232,0.785917727422232,0,1,0,0,2017-08-08
"2011W27","50",2011,27,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W27","51",2011,27,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W27","52",2011,27,0.0159988173674202,"Estado","stable",0.0159988173674202,0.0159988173674202,0.0159988173674202,0.0159988173674202,1,0,0,0,2017-08-08
"2011W27","53",2011,27,0.0375312823238169,"Estado","stable",0.0375312823238169,0.0375312823238169,0.0375312823238169,0.0375312823238169,1,0,0,0,2017-08-08
"2011W27","BR",2011,27,0.0830812955847185,"País","stable",0.0830812955847185,0.0830812955847185,0.0830812955847185,0.0830812955847185,1,0,0,0,2017-08-08
"2011W27","RegC",2011,27,0.00775253595141641,"Regional","stable",0.00775253595141641,0.00775253595141641,0.00775253595141641,0.00775253595141641,1,0,0,0,2017-08-08
"2011W27","RegL",2011,27,0.00614930720828863,"Regional","stable",0.00614930720828863,0.00614930720828863,0.00614930720828863,0.00614930720828863,1,0,0,0,2017-08-08
"2011W27","RegN",2011,27,0.00665253844901122,"Regional","stable",0.00665253844901122,0.00665253844901122,0.00665253844901122,0.00665253844901122,1,0,0,0,2017-08-08
"2011W27","RegS",2011,27,0.171548751084663,"Regional","stable",0.171548751084663,0.171548751084663,0.171548751084663,0.171548751084663,1,0,0,0,2017-08-08
"2011W28","11",2011,28,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W28","12",2011,28,0.400739497953557,"Estado","stable",0.400739497953557,0.400739497953557,0.400739497953557,0.400739497953557,1,0,0,0,2017-08-08
"2011W28","13",2011,28,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W28","14",2011,28,0,"Estado","stable",0,0,0,0,1,0,0,0,2017-08-08
"2011W28","15",2011,28,0.0257998168986995,"Estado","stable",0.0257998168986995,0.0257998168986995,0.0257998168986995,0.0257998168986995,1,0,0,0,2017-08-08
