UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
AsBSh,21,3.0,34.0,4.0,25.0,67.0,98.0,65.0,314.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,31.67064017281971,51.514161141272055,83.79081646623621,6.0,15.0,12.0,38.89055627421094,65.25950236274097,109.50737291090608,30.0,86.0,95.0,74.0,4
AsBSh,22,3.0,29.0,4.0,25.0,98.0,95.0,58.0,262.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,29.769156362818855,52.30499154430728,91.90089591746157,7.0,15.0,12.0,45.644405396303185,72.60813713231458,115.50027943297476,36.0,87.0,102.0,87.0,4
AsBSh,23,2.0,28.0,2.0,22.0,84.0,102.0,58.0,232.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,27.614557097609048,49.79407082689349,89.7877695720263,8.0,15.0,12.0,49.49190150139816,77.8044929944843,122.31373106482364,39.0,94.0,102.0,98.0,4
AsBSh,24,10.0,24.0,7.0,20.0,100.0,102.0,57.0,195.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,24.854628539140194,48.88135689529562,96.13449053010558,9.0,15.0,12.0,38.693041344781655,61.58329166899055,98.01508697634175,31.0,83.0,86.0,65.0,4
AsBSh,25,34.0,19.0,3.0,19.0,81.0,86.0,50.0,191.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,21.649017307245852,41.676585943150656,80.23171635118405,10.0,15.0,12.0,33.32779471957276,53.97065510092416,87.39947051798966,27.0,86.0,63.0,58.0,4
AsBSh,26,78.0,10.0,12.0,13.0,83.0,63.0,40.0,183.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,13.400746498817297,30.682051678624312,70.24894436237986,11.0,15.0,12.0,35.59468258496765,55.60545265196098,86.86596255630818,34.0,101.0,48.0,58.0,4
AsBSh,27,64.0,9.0,4.0,23.0,76.0,48.0,43.0,180.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,15.435229036241386,31.7906001089249,65.47633682095822,12.0,15.0,12.0,33.9988740966988,48.32776360331844,68.69559057324804,29.0,66.0,50.0,57.0,4
AsBSh,28,166.0,6.0,1.0,26.0,82.0,50.0,41.0,138.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,12.707510351735698,30.460600612004995,73.01573352779884,13.0,15.0,12.0,33.3381406033079,49.64830672472386,73.93796762581538,28.0,70.0,62.0,50.0,4
AsBSh,29,465.0,11.0,3.0,27.0,84.0,62.0,34.0,102.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,17.504905182878485,35.00912596857607,70.01688316954849,14.0,15.0,12.0,27.368846899020237,38.35786663280378,53.75914951947181,24.0,55.0,41.0,40.0,4
AsBSh,30,917.0,6.0,4.0,29.0,86.0,41.0,35.0,90.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,12.428846873314965,29.267115408865042,68.91741873454804,15.0,15.0,12.0,22.972066314735883,36.070565569207325,56.63773047912014,19.0,56.0,37.0,43.0,4
