UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2012 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
23,24,0.0,1.0,0.0,2.0,13.0,5.0,1.0,12.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,1.002275601143508,2.6472116807053716,6.991819090944403,16.0,8.0,10.0,0.5872427134382161,1.7411011265922482,5.162146866450192,1.0,1.0,16.0,1.0,1.0,5
23,25,2.0,0.0,0.0,2.0,0.0,0.0,1.0,19.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.7169865733836742,1.414213562373095,2.789452514516975,17.0,8.0,10.0,0.8235934660505269,2.2894284851066637,6.364162665778401,0.0,0.0,6.0,2.0,1.0,5
23,26,4.0,0.0,1.0,2.0,16.0,3.0,1.0,17.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.986308229742938,3.1301691601465746,9.933972642290897,18.0,8.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5
23,27,0.0,1.0,0.0,1.0,1.0,1.0,3.0,13.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.8098342790454187,1.2457309396155174,1.9162507862035387,19.0,8.0,10.0,0.9129225297295525,1.8612097182041991,3.794518704849986,1.0,0.0,4.0,1.0,3.0,5
23,28,3.0,0.0,0.0,0.0,6.0,2.0,2.0,10.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,1.4072035500237638,2.8844991406148166,5.912673608638286,20.0,8.0,10.0,1.602153087181417,2.519842099789746,3.963169474050273,4.0,0.0,2.0,0.0,2.0,5
23,29,6.0,0.0,0.0,1.0,4.0,0.0,1.0,8.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.6417236286912363,1.5874010519681994,3.926678070010979,21.0,8.0,10.0,1.0147693576784167,2.0800838230519045,4.263775485713262,3.0,0.0,3.0,0.0,1.0,5
23,30,19.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.5975001103860139,1.709975946676697,4.893752632654427,22.0,8.0,10.0,0.9128275668461469,2.0,4.381988609108453,4.0,0.0,2.0,0.0,1.0,5
23,31,23.0,0.0,1.0,0.0,4.0,0.0,3.0,1.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,2.613081233824818,3.464101615137755,4.592279736529799,23.0,8.0,10.0,0.9191858986891183,1.5650845800732873,2.6648469545458404,1.0,1.0,2.0,0.0,3.0,5
23,32,30.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,1.2883265518288187,3.162277660168379,7.762007222318512,24.0,8.0,10.0,1.0092931998469616,1.5874010519681994,2.496640322328366,0.0,0.0,2.0,1.0,2.0,5
23,33,17.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,0.0,15.999999999999998,15.999999999999998,25.0,8.0,10.0,0.4231568860425209,2.449489742783178,14.17913827685435,0.0,0.0,6.0,1.0,0.0,5
