UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2012 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
AfAmN,39,79.0,0.0,1.0,6.0,13.0,5.0,3.0,17.0,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,3.223233378443996,5.848526545462039,10.612096220437687,26.0,13.0,11.0,0.8483503587584073,2.1406951429280725,5.401748991610745,1.0,7.0,1.0,3.0,4
AfAmN,40,87.0,0.0,1.0,7.0,6.0,3.0,4.0,23.0,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,3.2477168180845397,4.738137220537587,6.91253134991133,27.0,13.0,11.0,2.203088770121544,2.9129506302439405,3.8515385713533634,3.0,3.0,2.0,4.0,4
AfAmN,41,96.0,0.0,1.0,1.0,9.0,1.0,2.0,2.0,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,0.7462932515195903,2.0597671439071177,5.684951161598325,28.0,13.0,11.0,2.72161343215995,4.924298052104917,8.909682403617406,6.0,7.0,7.0,2.0,4
AfAmN,42,85.0,4.0,0.0,5.0,11.0,2.0,2.0,0.0,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,1.7205001194121474,3.851285106843081,8.620979915571986,29.0,13.0,11.0,1.8806898560961542,3.8258623655447783,7.782900935338234,7.0,4.0,0.0,2.0,4
AfAmN,43,64.0,0.0,0.0,4.0,7.0,7.0,1.0,,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,1.5212356204235977,3.741657386773941,9.20304508521935,30.0,13.0,11.0,0.9191858986891183,1.5650845800732873,2.6648469545458404,1.0,3.0,2.0,1.0,4
AfAmN,44,45.0,0.0,0.0,2.0,3.0,0.0,2.0,,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,1.7566405623564756,2.2894284851066637,2.9838106330566094,31.0,13.0,11.0,1.8804905279953046,2.9906975624424406,4.75635041859753,5.0,2.0,4.0,2.0,4
AfAmN,45,61.0,1.0,2.0,5.0,7.0,2.0,1.0,,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,1.216192176177494,2.8925076085190775,6.879340641408396,32.0,13.0,11.0,1.3061321822032061,3.3097509196468735,8.386939162332844,4.0,3.0,10.0,1.0,4
AfAmN,46,54.0,0.0,0.0,3.0,4.0,4.0,1.0,,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,1.3794702393099134,2.6321480259049848,5.022365131806957,33.0,13.0,11.0,0.8776628065740153,1.681792830507429,3.2226808559736573,2.0,4.0,1.0,1.0,4
AfAmN,47,37.0,2.0,0.0,6.0,3.0,10.0,5.0,,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,3.3649948937811023,5.477225575051661,8.915318134789285,34.0,13.0,11.0,1.5196322250753216,3.3437015248821096,7.3572669116994955,5.0,5.0,1.0,5.0,4
AfAmN,48,35.0,2.0,1.0,8.0,2.0,1.0,5.0,,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,1.2022526006246623,2.9906975624424406,7.439594562200924,35.0,13.0,11.0,2.935690632950226,5.068576245587143,8.751080535864432,3.0,4.0,11.0,5.0,4
AfAmN,49,22.0,1.0,0.0,7.0,3.0,1.0,4.0,,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,1.3581109331699863,3.027400104035091,6.748455642367276,36.0,13.0,11.0,3.6058286436030436,6.415068659991653,11.412939986877966,6.0,,11.0,4.0,4
AfAmN,50,15.0,7.0,0.0,3.0,4.0,11.0,3.0,,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,2.4373522583689557,4.460913442573438,8.164494349884842,37.0,13.0,11.0,3.022398199954198,5.517848352762241,10.07367276904227,8.0,,7.0,3.0,4
AfAmN,51,6.0,2.0,2.0,2.0,5.0,11.0,1.0,,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,1.1592474824712518,3.2385318404643666,9.04732478637202,38.0,13.0,11.0,0.392977928557206,2.6457513110645903,17.812705221639455,7.0,,,1.0,4
AfAmN,52,11.0,3.0,0.0,3.0,4.0,7.0,0.0,,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,2.689575491728502,4.379519139887889,7.131306764071484,39.0,13.0,11.0,0.0,3.0000000000000004,3.0000000000000004,3.0,,,0.0,4
