UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2014 transladado,SRAG2015 transladado,n.seasons
51,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.0,1.0,1.0,-15.0,16.0,9.0,0.0,1.0,1.0,1.0,,2
51,2,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.5140697464124628,2.0,7.7810453307450755,-14.0,16.0,9.0,0.0,1.0,1.0,1.0,0.0,2
51,3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.0,1.0,1.0,-13.0,16.0,9.0,0.0,1.0,1.0,1.0,0.0,2
51,4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,2.0,2.0,-12.0,16.0,9.0,0.0,2.0,2.0,2.0,0.0,2
51,5,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,2.0,2.0,-11.0,16.0,9.0,0.0,2.0,2.0,2.0,0.0,2
51,6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,2.0,2.0,-10.0,16.0,9.0,0.0,2.0,2.0,2.0,0.0,2
51,7,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.8010765435907086,1.2599210498948732,1.9815847370251365,-9.0,16.0,9.0,0.0,2.0,2.0,2.0,0.0,2
51,8,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.8010765435907086,1.2599210498948732,1.9815847370251365,-8.0,16.0,9.0,0.7169865733836742,1.414213562373095,2.789452514516975,2.0,1.0,2
51,9,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.7036017750118819,1.4422495703074085,2.9563368043191436,-7.0,16.0,9.0,0.0,1.0,1.0,1.0,0.0,2
51,10,0.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.0092931998469616,1.5874010519681994,2.496640322328366,-6.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,2
