UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2011 transladado,SRAG2013 transladado,SRAG2014 transladado,n.seasons
22,30,3.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.7036017750118819,1.4422495703074085,2.9563368043191436,21.0,9.0,8.0,0.7894890320953268,2.4101422641752297,7.3576522249422736,1.0,7.0,2.0,3
22,31,2.0,2.0,0.0,1.0,7.0,1.0,0.0,1.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.5365111754990366,1.9129311827723892,6.820558223450356,22.0,9.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,3
22,32,7.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.7169865733836742,1.414213562373095,2.789452514516975,23.0,9.0,8.0,0.0,4.0,4.0,0.0,4.0,0.0,3
22,33,6.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.9128275668461469,2.0,4.381988609108453,24.0,9.0,8.0,0.0,3.0000000000000004,3.0000000000000004,0.0,3.0,0.0,3
22,34,4.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,1.6463014561568918,2.449489742783178,3.6445330091648795,25.0,9.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,3
22,35,6.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.8010765435907086,1.2599210498948732,1.9815847370251365,26.0,9.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,3
22,36,19.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.8010765435907086,1.2599210498948732,1.9815847370251365,27.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3
22,37,29.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.8010765435907086,1.2599210498948732,1.9815847370251365,28.0,9.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,3
22,38,40.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.0,1.0,1.0,29.0,9.0,8.0,3.0000000000000004,3.0000000000000004,3.0000000000000004,0.0,3.0,3.0,3
22,39,30.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.0,3.0000000000000004,3.0000000000000004,30.0,9.0,8.0,0.0,2.0,2.0,0.0,2.0,0.0,3
22,40,26.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.8010765435907086,1.2599210498948732,1.9815847370251365,31.0,9.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,3
22,41,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.0,1.0,1.0,32.0,9.0,8.0,0.5901880199032414,1.7320508075688774,5.083125883327548,1.0,3.0,0.0,3
22,42,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,3.0000000000000004,3.0000000000000004,3.0000000000000004,33.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3
22,43,3.0,0.0,2.0,0.0,0.0,3.0,0.0,,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,1.6463014561568918,2.449489742783178,3.6445330091648795,34.0,9.0,8.0,0.0,2.0,2.0,0.0,2.0,0.0,3
22,44,17.0,0.0,1.0,0.0,2.0,0.0,0.0,,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.7169865733836742,1.414213562373095,2.789452514516975,35.0,9.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,3
22,45,5.0,0.0,1.0,0.0,0.0,1.0,1.0,,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,1.0,1.0,1.0,36.0,9.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,3
22,46,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,1.0,1.0,1.0,37.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3
22,47,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.0,0.0,0.0,38.0,9.0,8.0,0.0,2.0,2.0,2.0,0.0,0.0,3
22,48,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.0,0.0,0.0,39.0,9.0,8.0,1.0,1.0,1.0,1.0,1.0,,3
22,49,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,1.0,1.0,1.0,40.0,9.0,8.0,1.0,1.0,1.0,1.0,1.0,,3
22,50,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.0,1.0,1.0,41.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,,3
22,51,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,1.0,1.0,1.0,42.0,9.0,8.0,0.0,1.0,1.0,0.0,1.0,,3
22,52,3.0,0.0,0.0,0.0,1.0,0.0,1.0,,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,1.0,1.0,1.0,43.0,9.0,8.0,0.0,0.0,0.0,0.0,,,3
