UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2012 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
33,42,20.0,0.0,1.0,4.0,9.0,8.0,7.0,0.0,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,2.070718594269399,4.580344097847164,10.131532170881707,24.0,18.0,11.0,2.526150280949325,3.8446415681585195,5.851302236087717,3.0,2.0,5.0,7.0,4.0,5
33,43,15.0,0.0,0.0,10.0,14.0,7.0,6.0,,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,6.040188686542422,8.756777834952947,12.695159378310372,25.0,18.0,11.0,1.6745433053209644,4.282254736676648,10.950869751484117,1.0,2.0,10.0,12.0,6.0,5
33,44,10.0,0.0,0.0,1.0,13.0,12.0,8.0,,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,1.8210507337191382,5.943655732401682,19.39926373888707,26.0,18.0,11.0,1.4644805906663618,3.0638870628004056,6.410056912617926,2.0,3.0,9.0,5.0,1.0,5
33,45,10.0,1.0,1.0,3.0,4.0,5.0,1.0,,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,1.0729167243424147,1.9786024464679264,3.648808479118699,27.0,18.0,11.0,5.16646664696475,6.593491505914625,8.414673549496142,0.0,6.0,5.0,9.0,7.0,5
33,46,6.0,0.0,1.0,1.0,10.0,9.0,2.0,,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,1.0383055235154641,2.8252345004947674,7.687477146188019,28.0,18.0,11.0,1.8383717973782365,3.1301691601465746,5.329693909091679,0.0,4.0,2.0,2.0,6.0,5
33,47,5.0,1.0,2.0,2.0,5.0,2.0,4.0,,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,1.4692337513284452,2.329986101501426,3.6950112453387303,29.0,18.0,11.0,1.6597980920017428,4.426727678801287,11.806205849190029,0.0,1.0,6.0,8.0,8.0,5
33,48,4.0,1.0,3.0,2.0,10.0,8.0,1.0,,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,1.2610660939727811,2.7981664143395273,6.208822297070437,30.0,18.0,11.0,0.5636388779908058,1.8171205928321397,5.858231888944481,1.0,,,6.0,1.0,5
33,49,1.0,0.0,1.0,3.0,9.0,6.0,4.0,,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,1.7566915730120116,3.6501860513592344,7.584631482402186,31.0,18.0,11.0,1.6463014561568918,2.449489742783178,3.6445330091648795,0.0,,,3.0,2.0,5
33,50,3.0,2.0,3.0,6.0,5.0,3.0,2.0,,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,2.2220131078791794,3.2031009475288443,4.617369557217776,32.0,18.0,11.0,0.9961681484855478,2.8844991406148166,8.3523402197278,1.0,,,6.0,4.0,5
33,51,1.0,1.0,3.0,4.0,2.0,6.0,0.0,,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,1.481536756464967,2.701920077041227,4.9275673187735025,33.0,18.0,11.0,0.7036017750118819,1.4422495703074085,2.9563368043191436,1.0,,,3.0,1.0,5
33,52,1.0,1.0,1.0,1.0,6.0,3.0,3.0,,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,1.0490694833572933,1.9441612972396656,3.6029674007754005,34.0,18.0,11.0,0.0,4.0,4.0,0.0,,,,4.0,5
