UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,mediana pré-epidêmica,limiar pré-epidêmico,se relativa ao início do surto,se típica do início do surto,IC da se típica do início do surto,duração típica do surto,IC da duração típica do surto,limiar pós-epidêmico,intensidade baixa,intensidade alta,intensidade muito alta,corredor baixo,corredor mediano,corredor alto,População,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015
32,31,1.644703028309451,0.0,0.0,0.026365231220441283,0.23441370267903605,0.07721910328544118,0.0,0.07549644575316135,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.022697556066460307,0.07814714406419915,0.26905875273571167,3973697,0.02582688988854707,0.053546932032573394,0.11101893965841109,0.07813790089301202,0.07721910328544118,0.02544586887591093,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,32,2.3299959567717217,0.02704718083177113,0.0,0.052730462440882565,0.2865056366077107,0.07721910328544118,0.0,0.2013238553417636,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.028307402651157464,0.07494805681150842,0.1984361224886668,3973697,0.037769432368554096,0.07281550714625759,0.14038066628136794,0.052091933928674686,0.0,0.10178347550364372,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,33,1.9462319168328504,0.05409436166354226,0.0,0.026365231220441283,0.23441370267903605,0.07721910328544118,0.05089173775182186,0.12582740958860225,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.032961091639748474,0.0666358163851212,0.13471434968970802,3973697,0.020151364019372103,0.06204352083238297,0.19102421422082397,0.18232176875036135,0.025739701095147064,0.05089173775182186,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,34,1.4802327254785057,0.05409436166354226,0.05339631250405479,0.0,0.23441370267903605,0.0,0.02544586887591093,0.2013238553417636,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.02588728594834172,0.0644266999433342,0.16034124526886953,3973697,0.025593980722536196,0.025892381203669126,0.02619426073904163,0.026045966964337343,0.025739701095147064,0.0,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,35,1.069056968401143,0.05409436166354226,0.0,0.07909569366132384,0.10418386785734936,0.025739701095147064,0.0,0.1509928915063227,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.03211675082008776,0.05820056542106028,0.10546850876373495,3973697,0.018780933249603983,0.03661735666036309,0.07139319388297756,0.026045966964337343,0.05147940219029413,0.0,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,36,0.6030577770467986,0.02704718083177113,0.0,0.07909569366132384,0.052091933928674686,0.025739701095147064,0.0,0.12582740958860225,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.0242137339935683,0.041154014478123016,0.06994596158177958,3973697,0.018884716184277048,0.03640775357312879,0.07019033314068397,0.026045966964337343,0.0,0.05089173775182186,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,37,0.4385874742158536,0.0,0.0,0.07909569366132384,0.026045966964337343,0.05147940219029413,0.0,0.050330963835440896,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.025113179390110138,0.047334261583358725,0.08921738999420269,3973697,0.012935415308364135,0.05148833887865625,0.20494502706605455,0.10418386785734936,0.0,0.02544586887591093,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,38,0.2192937371079268,0.0,0.0,0.052730462440882565,0.07813790089301202,0.0,0.07633760662773277,0.12582740958860225,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.05298123015871678,0.06800705262641353,0.08729429635885594,3973697,0.018350540537499037,0.03661735666036309,0.073067646484433,0.052091933928674686,0.025739701095147064,0.0,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,39,0.19188201996943596,0.0,0.05339631250405479,0.0,0.052091933928674686,0.0,0.02544586887591093,0.0,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.025689291350031535,0.04136499828809876,0.06660608344777534,3973697,0.018350540537499037,0.03661735666036309,0.073067646484433,0.052091933928674686,0.025739701095147064,0.0,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,40,0.0548234342769817,0.0,0.0,0.026365231220441283,0.18232176875036135,0.025739701095147064,0.0,0.050330963835440896,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.013976210864386034,0.04983003624167092,0.17766135155941748,3973697,0.015459538878404216,0.044846919773696314,0.13009742586810985,0.026045966964337343,0.07721910328544118,0.0,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
