UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2012 transladado,n.seasons
16,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,1.0,1.0,14.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
16,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,15.0,11.0,4.0,1.0,1.0,1.0,1.0,1.0,2
16,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,1.0,1.0,16.0,11.0,4.0,0.0,1.0,1.0,0.0,1.0,2
16,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,17.0,11.0,4.0,0.0,1.0,1.0,1.0,0.0,2
16,29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,1.0,1.0,18.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
16,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,19.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
16,31,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,1.0,1.0,1.0,20.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
16,32,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,1.0,1.0,21.0,11.0,4.0,0.0,1.0,1.0,0.0,1.0,2
16,33,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,22.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
16,34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,23.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
16,35,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,24.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
16,36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,25.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
16,37,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,1.0,1.0,26.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
16,38,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,27.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
16,39,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,1.0,1.0,28.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
16,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.3403473193207156,2.56 vez(es) maior,2.56 vez(es) maior,2.56 vez(es) maior,2.14 vez(es) maior,2.34 vez(es) menor,2.34 vez(es) menor,2.34 vez(es) menor,5,5,1.2991600774816183,10,20,0.0,0.0,0.0,29.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,2
