UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
26,11,0.0,6.0,0.0,1.0,26.0,15.0,21.0,21.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,2.147532471862659,9.513076199315872,42.1407452318969,-6.0,17.0,4.0,9.746853373288092,13.608184231906735,18.999226827092805,10.0,18.0,14.0,3
26,12,0.0,4.0,0.0,0.0,19.0,6.0,33.0,19.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,5.812141851886016,15.552716791125597,41.617532012999426,-5.0,17.0,4.0,14.921635565616796,19.626397861131544,25.81456243918838,15.0,24.0,21.0,3
26,13,0.0,5.0,0.0,0.0,10.0,10.0,19.0,32.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,8.14333299433981,12.385623296301711,18.83794565990584,-4.0,17.0,4.0,14.16112158621439,24.796209965392976,43.4183143548744,14.0,33.0,33.0,3
26,14,0.0,6.0,0.0,0.0,15.0,9.0,27.0,43.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,8.261520866735433,15.389783520090274,28.668503126208584,-3.0,17.0,4.0,13.25218270501791,22.99558831577932,39.90264047511045,16.0,40.0,19.0,3
26,15,0.0,6.0,0.0,0.0,14.0,18.0,32.0,45.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,12.414073963362101,20.053191739858338,32.39311286064013,-2.0,17.0,4.0,16.42373308875496,25.933756415243717,40.95047807770844,17.0,38.0,27.0,3
26,16,0.0,7.0,0.0,0.0,16.0,24.0,50.0,33.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,13.929396305645751,26.77731800328678,51.4756521902193,-1.0,17.0,4.0,16.603119450553166,29.03602340649504,50.77905135678817,17.0,45.0,32.0,3
26,17,0.0,7.0,1.0,0.0,17.0,33.0,38.0,63.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,17.05438247494872,27.72780466921458,45.081148666828504,0.0,17.0,4.0,38.13159374619416,45.93121414292207,55.32620657518488,38.0,51.0,50.0,3
26,18,1.0,3.0,0.0,0.0,17.0,40.0,46.0,56.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,17.12289478330406,31.50810239209222,57.9785444525755,1.0,17.0,4.0,23.482008428511293,35.72631975416113,54.35522804884211,24.0,50.0,38.0,3
26,19,0.0,3.0,0.0,0.0,38.0,38.0,41.0,51.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,37.08718832163034,38.97478097833662,40.95844470968873,2.0,17.0,4.0,25.28225511316078,42.679059984853644,72.04666486584676,26.0,65.0,46.0,3
26,20,0.0,3.0,0.0,0.0,24.0,45.0,46.0,66.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,24.201254863518532,36.76155405137051,55.840569585876366,3.0,17.0,4.0,33.54043618675439,40.31378208369635,48.454975863837234,34.0,47.0,41.0,3
