UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,mediana pré-epidêmica,limiar pré-epidêmico,se relativa ao início do surto,se típica do início do surto,IC da se típica do início do surto,duração típica do surto,IC da duração típica do surto,limiar pós-epidêmico,intensidade baixa,intensidade alta,intensidade muito alta,corredor baixo,corredor mediano,corredor alto,População,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2014 transladado,n.seasons,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015
13,36,0.5893847677632464,0.0,0.028261464899119286,0.0,0.0,0.0,0.0,0.025391434351969968,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.0,0.0,0.0,3938336,0.0,0.0,0.0,0.0,0.0,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,37,0.5599155293750842,0.0,0.0,0.0,0.026261049008107048,0.0,0.025391434351969968,0.025391434351969968,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.024984322491143005,0.025822581240131974,0.026688964735369542,3938336,0.0,0.0,0.0,0.0,0.0,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,38,0.2357539071052986,0.0,0.0,0.0,0.052522098016214096,0.0,0.0,0.0,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.0,0.05252209801621409,0.05252209801621409,3938336,0.0,0.0,0.0,0.0,0.0,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,39,0.20628466871713627,0.0,0.0,0.0,0.026261049008107048,0.0,0.0,,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.0,0.026261049008107044,0.026261049008107044,3938336,0.0,0.0,0.0,0.0,0.0,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,40,0.08840771516448698,0.0,0.0,0.0,0.0,0.0,0.025391434351969968,,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.0,0.025391434351969968,0.025391434351969968,3938336,0.0,0.0,0.0,0.0,0.0,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,41,0.1473461919408116,0.0,0.0,0.0,0.07878314702432114,0.0,0.0,,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.0,0.07878314702432115,0.07878314702432115,3938336,0.0,0.0,0.0,0.0,0.0,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,42,0.20628466871713627,0.0,0.0,0.027847512590556633,0.026261049008107048,0.0,0.0,,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.025532000618282133,0.027042649516910978,0.028642678802492123,3938336,0.0,0.0,0.0,0.0,0.0,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,43,0.5304462909869219,0.0,0.0,0.0,0.0,0.025814825609236338,0.0,,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.0,0.025814825609236338,0.025814825609236338,3938336,0.0,0.0,0.0,0.0,0.0,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,44,0.5599155293750842,0.0,0.0,0.0,0.0,0.0,0.0,,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.0,0.0,0.0,3938336,0.0,0.0,0.0,0.0,,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,45,0.7662001980922204,0.0,0.028261464899119286,0.0,0.0,0.0,0.0,,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.0,0.0,0.0,3938336,0.0,0.0,0.0,0.0,,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,46,0.5304462909869219,0.0,0.0,0.0,0.0,0.0,0.0,,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.0,0.0,0.0,3938336,0.0,0.0,0.0,0.0,,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,47,0.5893847677632464,0.0,0.0,0.027847512590556633,0.0,0.0,0.0,,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.0,0.027847512590556636,0.027847512590556636,3938336,0.0,0.0,0.0,0.0,,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,48,0.2946923838816232,0.0,0.0,0.0,0.026261049008107048,0.0,0.0,,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.0,0.026261049008107044,0.026261049008107044,3938336,0.0,0.0,0.0,0.0,,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
