UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2012 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
24,11,0.0,3.0,1.0,5.0,4.0,1.0,1.0,1.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,0.9019122486025569,2.114742526881128,4.9585045129709755,-6.0,17.0,10.0,2.203088770121544,2.9129506302439405,3.8515385713533634,4.0,3.0,2.0,3.0,4
24,12,0.0,6.0,0.0,4.0,8.0,1.0,7.0,6.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,1.5239886071269213,3.8686728405353383,9.820696478375515,-5.0,17.0,10.0,3.1543471533759897,5.045378491522287,8.07008324859589,9.0,6.0,4.0,3.0,4
24,13,0.0,3.0,0.0,9.0,4.0,1.0,9.0,19.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,1.5363502439282208,4.242640687119286,11.716078460063027,-4.0,17.0,10.0,2.929969881341026,3.9148676411688634,5.230834878362768,4.0,5.0,3.0,0.0,4
24,14,0.0,5.0,1.0,4.0,3.0,4.0,5.0,21.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,3.205848341013037,3.9359793425308607,4.832397461426472,-3.0,17.0,10.0,1.3794702393099134,2.6321480259049848,5.022365131806957,1.0,4.0,3.0,4.0,4
24,15,0.0,1.0,0.0,1.0,6.0,2.0,4.0,14.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,1.2151818048649838,2.6321480259049848,5.701371763910903,-2.0,17.0,10.0,2.929969881341026,3.9148676411688634,5.230834878362768,5.0,4.0,3.0,0.0,4
24,16,0.0,1.0,0.0,5.0,5.0,4.0,6.0,19.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,4.206390910500916,4.949232003839765,5.823257502454715,-1.0,17.0,10.0,2.203088770121544,2.9129506302439405,3.8515385713533634,3.0,4.0,3.0,2.0,4
24,17,0.0,2.0,0.0,3.0,4.0,3.0,6.0,22.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,2.779879765404665,3.8336586254776353,5.2868971671368845,0.0,17.0,10.0,1.5425375780864703,3.6371357625641294,8.575970364192568,5.0,5.0,7.0,1.0,4
24,18,0.0,1.0,0.0,5.0,4.0,3.0,2.0,21.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,2.2461045557657107,3.309750919646873,4.8770887009615995,1.0,17.0,10.0,4.1928215836493266,5.957892135528949,8.466012204531358,4.0,9.0,5.0,7.0,4
24,19,0.0,2.0,0.0,4.0,4.0,3.0,5.0,13.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,3.205848341013037,3.9359793425308607,4.832397461426472,2.0,17.0,10.0,5.7828459675480985,8.518234543301032,12.547510368057102,5.0,13.0,9.0,9.0,4
24,20,1.0,3.0,1.0,5.0,5.0,3.0,7.0,8.0,11.018921819719406,21.78 vez(es) maior,3.72 vez(es) maior,11.02 vez(es) menor,1.22 vez(es) menor,1.18 vez(es) maior,1.27 vez(es) maior,1.22 vez(es) menor,5.655366526785203,5.8937524504631735,4.903439575767173,10,20,3.3983716578950824,4.786739858690797,6.742310959882242,3.0,17.0,10.0,4.120378098849058,7.449681047001034,13.46909103257989,4.0,11.0,14.0,5.0,4
