UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2012 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
15,11,0.0,80.0,0.0,5.0,4.0,5.0,4.0,7.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,3.9417039605595536,4.472135954999579,5.073947764753204,-3.0,14.0,9.0,2.984232424721965,4.481404746557165,6.729699850485399,0.0,5.0,3.0,6.0,4
15,12,0.0,84.0,1.0,14.0,3.0,3.0,6.0,13.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,2.5598522654237925,5.243610795028083,10.74103163730157,-2.0,14.0,9.0,1.518420380485377,4.680694638641432,14.428746203474466,1.0,16.0,5.0,6.0,4
15,13,0.0,68.0,2.0,1.0,4.0,5.0,6.0,57.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,1.489180040611155,3.309750919646873,7.356028721421521,-1.0,14.0,9.0,2.524418601791517,6.072740553421622,14.608582666519736,5.0,17.0,8.0,2.0,4
15,14,0.0,51.0,1.0,6.0,5.0,8.0,2.0,76.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,2.6024716587966656,4.680694638641432,8.418497940660346,0.0,14.0,9.0,6.614804998300801,12.271870467705144,22.76693036526689,14.0,27.0,10.0,6.0,4
15,15,0.0,70.0,0.0,11.0,16.0,10.0,6.0,67.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,6.821477932486433,10.137152491174284,15.064456947068692,1.0,14.0,9.0,1.3433682184960174,6.010389649297031,26.891200222691573,1.0,29.0,15.0,3.0,4
15,16,0.0,38.0,2.0,11.0,17.0,15.0,3.0,67.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,4.393537303016298,9.577750733263212,20.879146524042543,2.0,14.0,9.0,2.281560500181533,8.738851890731823,33.47162276085642,6.0,54.0,9.0,2.0,4
15,17,0.0,22.0,1.0,7.0,27.0,9.0,2.0,64.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,2.680503150644987,7.6371896850654934,21.75959624283079,3.0,14.0,9.0,2.4263238818864,8.967936053046564,33.14638975115105,11.0,49.0,6.0,2.0,4
15,18,1.0,25.0,1.0,4.0,29.0,6.0,2.0,48.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,2.011969378439358,6.108151619954703,18.543779349810713,4.0,14.0,9.0,5.653132657200868,15.82263400601502,44.28619706445485,11.0,74.0,11.0,7.0,4
15,19,3.0,14.0,0.0,13.0,54.0,11.0,7.0,43.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,6.420185001246679,15.24779201195933,36.213156037532336,5.0,14.0,9.0,4.103586268080095,13.348816758762178,43.42321501684389,7.0,81.0,7.0,8.0,4
15,20,0.0,8.0,1.0,8.0,49.0,7.0,8.0,44.0,21.255503153969354,10.96 vez(es) maior,4.33 vez(es) maior,10.63 vez(es) menor,1.52 vez(es) menor,3.81 vez(es) maior,1.42 vez(es) menor,1.77 vez(es) menor,7.593910953178037,7.595856501821705,6.109846301308468,22.41151362111919,39.8060756258264,4.890065146067389,12.172184414459757,30.298588872332218,6.0,14.0,9.0,3.955828689422847,13.548605186119353,46.403602608009344,4.0,78.0,9.0,12.0,4
